id,comment_text,toxic
01c8c25848a6fa4f,"April 2010 

Your attitude and comments to  are not appreciated.  Please remain civil.",0
2b86c098dff8ba15,and batiushka loved russian Orthodox church,0
d470ec5850247409,"Too many citations 

Duncan, I trimmed some of the citations at Clifford Tabin. Please read Wikipedia:Citation overkill for the reasoning. More then three or four cites to a single sentence makes a page difficult to read, and is also never needed. There are still two statements about his research that have six cites each. Please review and pick which ones are the best cites so there are only three or four. Thanks,",0
d87a00431a0f566d,"Ok, for some reason I got a message saying that my IP address had made unhelpful edits to the page and it said that you had reverted them - but it appears that's not the case. Sorry for the misunderstanding, I'm not really sure what happened there. 206.47.148.202  Michael",0
5fa9322b9c16164f,"""::Well, I wouldn't call it a """"dispute"""". Zarove, while on wikipedia, threatened to commit a crime against the author unless I backed off. It's a fact. How is that usually dealt with? I would think such behaviour would be taken seriously.

""",0
0eae0776cea1dc60,"Patriots cheat 

Why do you refuse to admit and discuss the cheating incidents? Just because it reflects unfavorably on your beloved Patriots does not mean that it does not belong on the pages. I would hate to see the page on Hitler if you were the editor!

Where do you propose the cheating incidents be addressed?",0
e9196371a1905217,"""

 Fascism 

Bob - when I used this term to describe your behaviour I wasn't being insulting but merely factual - if you look it up on wiki you'll see: """"Fascism (pronounced /ˈfæʃɪzəm/) is a radical and authoritarian nationalist political ideology.Fascists seek to organize a nation according to corporatist perspectives, values, and systems, including the political system and the economy.""""
I'm merely saying you are taking an authoritarian and corporatist view of your role.
Please would you remove that rather rude and unpleasant """"up yours"""" image from your page. It really is not consistent with any of the values espoused by wiki.""",0
47d3151ab2ea1a4d,"""
My first thought is to merge every specific ETC program into a list in the ETC article. Those systems that have more than one paragraphs of unique information, such as E-ZPass, can retain their own articles. However, perhaps we should do a survey of the articles in the category first. We might find it better to separate the technology and specific applications of that technology. That separation would involve creating a List of electronic toll collection programs to house the programs and maintain the information about the technology, standard procedures, etc., in the Electronic toll collection article. If a particular program has more than two paragraphs of non-unique information, like E-ZPass, it can retain its own article. C  """,0
fa0668f5cb32bf13,"Could you please restore the talk page history as well? 

I'm referring to Talk:Hold 'Em (Windows), of course. I did mention that I would like this history restored as well in my original request.",0
b91e6944ebf356e1,"Name

If her name is Lucrezia, why does her gravestone say LVCRETIE which would give a nominative Lucretia?",0
5c073f3cc68bb0b2,"I would really prefer to do my editing anonymously rather than from a registered account.  I have to stress again that the IP in question here is a static one.  This is more in response to user:jpgordon's concern that they would have to monitor a large range.  True, from home I have the same Internet provider as Swamilive, but the request I'm putting forward is freeing up my static IP on Shaw Communications for editing from one single computer that only I have access to in my office.
-Jean Currie",0
634828e5d8a87728,"That was quick! 
Thank you for agreeing to help a newbie. Just a final thought: I have found that by also adding the {{userpage}} template on a newbie's userpage will immediately attract their attention because, all of a sudden, they see their username changed from red to blue; this 'spectacular' clue generally prompts them to click on it (possibly for the first time ever) and thus to become aware of the fact they have a userpage and associated talk page they can read and use for contacting other users.
Thank you once again for your consideration.
By the way, I admire the work you're doing on all things Dutch and wish you all the best with your current and future projects!
With kind regards; 
Patrick.",0
9e3ab42b210c04c7,"Are you a moderator? 

If you aren't a moderator you have absolutely no right to, as you put it, 'recommend' my indefinite blocking, who the hell do you think you are? Do you own wikipedia, no, well then please keep your nose out of my comments.

Have a nice day.",0
1324ce89a5a74dc4,"The Joker article 
Hey brother, I've written about the appearance of the Joker in Batman Forever is true because it continues the saga Burton / Schumacher and if I insulting ThuranX because was deleted the true and something that insulted me to my first. So please do not defend him. Thanks.",0
bbd03e9105a1b9a8,Let me spell it out for you. The content of the page you are using as an excuse to put up the speedy deletion tag is a quote from a blog that belongs to me. I am the owner of the blog. What evidence do you need exactly? You have also accused me of originating the article here when the author is someone else and two other people have been accused of sock-puppetry on no evidence. The instructions for the tag say that someone who has originated the article may remove it. That is what I did because I am not the article's originator,0
928945b71a97caec,I am talking about a formal investigation at WP:SPI. I am saying that if you are happy to stop pressing for further changes on A-League transfers for 2015–16 season (which have already been extensively discussed at Talk:A-League transfers for 2015–16 season by IPs who may/may not be you) then I am happy not to take that step. Let me know.,0
9fe4fe818d02a2cd,""", 7 March 2006 (UTC)

Yes, I'm sure it's possible that the many books and articles on the topic, written by various well-known authors, or found in reputable sources, are, in fact, completely wrong, but you'd have to find other reputable sources to refute them; your own personal concern with the concept is not particularly relevant.  Regarding the definition, it's pretty much the same as it was 3 months ago, and the forumulation which presents it more as perception than fact is in deference both to NPOV, and to various editors (like yourself) who were opposed to the concept that it existed at all.  Finally, the photograph does not really illustrate the concept well; a far better one would be the rather common """"Star of David = Swastika"""" signs you say at various rallies. (talk) 17:53""",0
7c574e0535fae7fb,"Your draft article
I've moved the draft to Draft:Barbara Krakow Gallery as the preferred location for WP:AfC submissions. Please feel free to continue to work on it there. Thank you,",0
125a770603e91f6b,"Please keep your two cents to yourself
I wasn't asking for your particular opinion. I was asking an actual administrator to provide some examples that occured between my warnings. For you to lecture me on edit summaries when you clearly have problems identifying vandalism is the height of arrogance or irony; whichever one you prefer. Stay out of my business.  (Feeling chatty? ) (Edits!)",0
1dc5f6da3a451777,"Homosexuality
Please attempt to refrain from being gay.  This is your only warning. talk",1
b3e2c3a3eea48872,"I have time and again told you there is no Muslim perspective on these issues - there is a Secular perspective and a Hindu Fundamentalist perspective.If I were to include Muslim perspective - you would see for instance that the death toll in Gujarat riots would have been stated as 3,000 or even around 20000.",0
494d847e098024b7,"Interesting. In your most recent 20:50, 13 January 2016‎ edit, you added something about the holdings in Candian dollars, but you also deleted a sentence I had written and failed to mention that deletion in your Edit summary.  (This was it: Although this currency was on par with the US dollar in mid-2013, it has experienced significant devaluation since mid- 2014 and was one of the world’s worst performing major currencies in 2015.) No problem, I have added it back. Delete it once again and I will have full grounds for Dispute Resolution.",0
2ed6c716fc39f3cb,"Stanford's World Association of International Studies
Dear MuffledThud, I just created a page on Stanford's WAIS.  You have undone.  Please let me know how to fix or what the problem is.  Thanks much.",0
fbfc38e011472f01,"Hi, I didn't add mile, rather all the others besides US, UK, Canada; did you *READ* the four separate references as to where the mile is used in Canada?  Not everyone drives a train, but obviously trains are a very important part of the efficient, affordable bulk transportation of goods.  Whether or not they are in common use, they are there every day on Canadian railways and every race at the track.  This isn't a popularity contest, it's merely a statement of things as they exist in certain aspects of transportation in Canada.  If one wants to conduct a locomotive on a Canadian railroad, they had better learn about the mile and the foot or they will have a hard time getting a job.

Also, would like to point out that the nautical mile and thousands of feet of altitude are also used exclusively in Canadian airspace; this practice is so prevalent it has spread to one of the most metric countries in the world:  Russia.

So there are definitely sectors where these units dominate, pop culture aside, and they need to be reported as such.  Canada probably shouldn't be the first listing as the mile is only used in specialized sectors.  Perhaps hearer to the end along with Puerto Rico and Turks & Caicos?  I just left Canada after US UK and put the rest in ABC order because it took a long time to find all those references.  Feel free to reorder and otherwise clean it up however you see fit.  I also have US Territories (and British?) interspersed with actual independent nations; they should probably be separated.",0
02eabb7abe129f88,I'll let you do your thing. Too many cooks ruin stew and all that. -,0
b1c80b36f1a5faf8,"""
I reverted an edit 4 editors had reverted prior, in addition to me it looked like vandalism. I'm sorry if you are offended, I was only trying to maintain the encyclopedia <3  ♪ Talk ♪  ߷  ♀ Contribs ♀ """,0
1a2c7bf9802d4024,Hey man! I'm not sure if I am aware of good literature on the INC but if I find any I will certainly let you know. Sorry I couldn't be much help.,0
69c26ce4661134bf,"Terminology section 

I removed this section and restored trigonometric functions. It became clear by now that both sinusoids and cosinusoids are being computed, so there is no reason to mention just sinusoids while entirely omitting cosinusoids, see, as Dicklyon suggested we adopt.",0
0a434b2c1d85c0fc,"""
as I said on the edit, I was """"reverting to last good version before vandalism by banned sockpuppet:   """,0
9581dba41347353d,"Vaginal Euphamisms 
Don't see anything on your link that says an article can't contain a subsection on euphamisms.",0
626a1a9e5ffd4a74,Show me where it says that!,0
080dfb9d0cbd37d1,"""

 Mujaddid 

You keep listing Ashraf Ali Thanwi under """"forteenth century"""" even though he died in 1943.  Considering that you are progressing towards a block, you should pay some attention to the explanations given when your edits are reverted.  And by the way, honorifics like """"Hazrat"""" are not used on Wikipedia.  Have a look at WP:Honorifics.    """,0
5eb3f65bb2e584ea,"""
 Well, I'm pretty sure that my Beatle article editing days are over (too much drama and not enough payback), but I'll stick around for a while longer at a few other topics—I've been wanting to write a book in RL and I'll never do that if I spend my free time here. What bugs me the most about all this is that I really think that Dan is doing this purposefully, with the intent to sabotage articles about music he disdains; I.e., I can't find any examples of him doing this at hip-hop, R&B;, or jazz articles. He only makes this problem at articles about classic rock and metal. You might be right though, that in a couple of days Dan will probably grow bored of obstructing Pepper and move on to another victim, so maybe we can take Pepper higher at that point.  (talk|contribs)  """,0
7f51ca164e53af04,"""

Hi, I've been checking articles that were edited by  Talk """,0
4074e61b8401e168,Where do you come from?,0
ac0d6ce891f193c9,""":: Most of those """"studies"""" appear to be surveys and questionnaires. Although these can be useful in identifying  trends or suggesting if further research is required (if performed correctly), they don't prove that one thing is linked to another. What the other poster asked for was peer-reviewed papers showing non-thermal effects. The bulk of these papers don't do that, and the surveys and questionnaires are already well covered in the article. Do you have any good refs of lab studies showing that mobile phones (not any electromagnetic fields, but those emitted by 'phones) have some non-thermal effects on biological tissue, and also any evidence that these may be detrimental to health - other than any already mentioned in the article. Also, that table is awful. 147.171.255.159  

""",0
92b94734d9cce124,"""

Lloyd, Linda...and the rest of the folks who brought us """"Overnite""""...thank you.
You were decades ahead of your time.
Sadly, decades later, network news is dead....and cable news is ... brain-dead.  —Preceding unsigned comment added by 208.67.104.4   """,0
53c3c337efbacf9f,uh i wanna fuck you hard on the sink,1
298e062e73459138,"Yes, there was criticism in the article, suggesting evaporation as the source of the thurst. However, it was (together with all criticisms) removed/censored by POV pushing editors. No control for mass was done in either experiment, and evaporation of order of less than microgram per second could easily explain the effect (especially in the NASA case); even more so, if there is some moisture. What you are essentially doing, is microwaving the interior of a cone, and - surprise surprise - there is a small force in the opposite direction. Then you turn off the heating, but your interior is still at higher temperature, measure it again, and there is still a force - yet smaller. Nothing to do with exotic physics, everything to do with experimental error due to unforeseen effect of evaporation, i.e. ablation (though some moisture might play an effect, especially if there are parts other than metal; this is, in my opinion, the most likely explanation - EM radiation cannot cause such effect at these power/force ratios (that part was also removed from the article, though all was sourced). So, if there is no some weird effect (and QED effects, virtual plasma included, boil down to EM radiation reaction, there is no violation of impulse conservation there, so that is excluded too), it should be reaction from some loss of mass - and evaporation is an obvious source. However, they did not check for that. Also, some of experiments were done in atmosphere (at atmospheric pressure, even in chamber?! according to brief paper), so other possibility is interaction with heated air. However, in vacuum, ablation seems to be most likely explanation. Why all this sourced material and all criticism was removed, beats me. 213.198.221.171",0
726916b2703c1053,"(As an aside, Davies was Hearst's long time Mistress- they were never married.)",0
e5e3f9223b53a8cc,"Links on warnings 

Sorry about that, jumped to a conclusion. Certainly no objection here to sss. links.",0
06561470ca10bb68,she's a nazi apparently,1
84334875fa79a33a,"""

 Wikipedia:Articles for deletion/Suri Cruise (2nd nomination)  

Hello.  You previously voted in the 2006 AfD for Suri Cruise.  At the time, Suri was less than 10 days old, and the ultimate verdict was to turn the article into a redirect to her mother's page.

Since then, Suri has become much more notable in her own right as a toddler fashion icon, with over 13 million hits on google image search.  After getting an administrator to lift the protection on the redirect, I recently restored the article as a stub, but an editor who believes that """"6 year olds are not inherently notable"""" has again requested deletion.

If it's not too much trouble, I'd appreciate your making your opinion known at Wikipedia:Articles for deletion/Suri Cruise (2nd nomination)    """,0
d3c44cd291e51274,No. Show a something created by academics or other encyclopedias (passing WP:V & WP:RS) that list the size of countries/sovereign states from largest to smallest or visa versa (i.e. the main topic of the article). Show evidence on what to do with this page by looking at what other experts have done.,0
a222f2dfed5dbec7,", wich happen to rule your site in a manner that is worse than all the nazi generals during 2nd world war",0
d30b69c7dec74bab,"Here is your link, again, so don't saaume, but read it this time:
http://www.math.columbia.edu/~woit/blog/archives/000045.html",0
e49414f0cb2f2221,"If someone wishes it, they can post a request to WP:REQMOVE. An admin will have to delete the redirect in order to move the page successfully.  ''''''",0
c11405d8d4aa9f4b,"Criticisms of capitalism 

Hey, thanks for your comments. I replied on the talk page. )  talk",0
cbd17d352762df4b,"David, you did not crop these images.   Please give appropriate attribution.",0
b39bd458bb91bdd5,".

 Vijnana, Bhairava,and Tantra 

Bhairava

Here, Supreme Reality (or Parama Shiva) is termed as Bhairava, which also means the 'Ego Destroyer'. The Word Bhairava is made of three letters bha, ra, and va. According to the hermeneutic etmyology, 'Bha' indicates bharana - maintenance of universe; 'ra' indicates ravana - withdrawal of the universe; 'va' indicates vamana - manifestation of the universe. Thus Bhairava brings together all the three aspects of GOD, shrsti (manifestation), sthiti (maintenance), and laya (withdrawal)",0
f82fbeff77de7ba2,"You kindly linked alumni, which pointed me to WP:Lists_of_people, and it indeed seems to stand with my position on the inclusion of CWC.",0
20c027f763ce97c6,"File:Starbucks Organization Structure 2.pdf listed for deletion 
A file that you uploaded or altered, File:Starbucks Organization Structure 2.pdf, has been listed at Wikipedia:Files for deletion. Please see the discussion to see why it has been listed (you may have to search for the title of the image to find its entry). Feel free to add your opinion on the matter below the nomination. Thank you.   (t • c)",0
8d43a2883a1904aa,"""

 Jtervin 96h block 

Hi, Mr. Darcy.  IMHO, I think Jtervin should have been given a warning before you issued a block.  Per his userpage, he is """"confused easily.""""  On my nomination for deletion, I forgot was too lazy to put the """""""" mark (see this), and I see where the confusion may arise.  Anyhow, your call.   """,0
8dcfbf2a2e60a91f,"Pageviews missing 

Can you comment at Wikipedia:Village_pump_(technical)#June_17_Labs_outage_effect_on_still_missing_June_17_pageview_stats. (T / C / WP:FOUR / WP:CHICAGO / WP:WAWARD)",0
d8746b35f5e72b28,"""
Then I will just request you to please upload the image. It is the most appropriate image for the article. ''''''  """,0
7ae20b37bf857f49,"Dear Huon, Thanks for allowing me. It was a very kind example setting gesture by you. I have found so many links. I want to share those for your attention. Accordingly I want to propose a fresh edit request but since you have already proposed an edit, I am a bit hesitant to counter propose a WP Admin. It may also face strong resistant and harsh statements by  because of his new career in WP and may be by . So tell me should I propose a fresh edit or should just provide the links with objections to edit recommended by you. I strongly request for fresh edit request but what ever you allow out of two, I will accept and proceed.",0
de87cc1a2e944661,Is that what you want? For me to go away from here? Beause you may just what you wished for.,0
1d1446cc535184f6,"""

 Regarding """"Personal Attacks"""" 

Care to explain what you are referring to?  """,0
47cb19712ea02c86,Haha. Click on the link and you'll see how used he is to hearing it in Bishzilla's dulcet tones.  | talk .,0
bc59a38f3ddcb727,"It is a bit silly actually, comparing Cannae to half the battles of the 20th century. (82.28.237.200  )",0
84fe0ce05fa77cb1,"""Why is there no mention of the fact that Rudd described himself (published in AFR 2003) as a """"Christian Socialist"""".

Please refer to the wikipedia definition of a socialist. 

""",0
4ef25ddee13b025d,"The unfortunate truth is that it is through this exact behavior that wikipedia becomes less relevant and less useful than necessary, because the people in power are not the ones who are knowledgeable, but just the ones who happen to have spent more time taking up with Shit like this.",1
83d37f2a620a6b61,"""

Now I get your problem. You really don't understand what you're being told, so when you call someone an """"ignorant ass"""" you think that your own self was just mocked.

First, did I call it confusing? No.
I said that you just mentioned it for some reason with no relation to the way it was told or the situation, and I said that it was a reply to you, saying that vandalizing, as you accused me when reverting my contributions, by writing """"Cum, Leave"""" makes no sense.

And your """"WP status"""" is relevant as I want to know who the hell are you, and what do you want and think when you keep submitting blocks to my user, as well for keeping reverting MY talk page when I'm trying to get it clear. I don't need this """"discussion"""" and I wasn't talking to you.

And I'm not an """"editor"""", all I did was improving that article I've seen, and that's why you're even more annoying and less helpful.   """,0
68ad60c2d019226d,Sorry. Ed just makes it so easy. I don't know why he thinks he's above throwing poop. 68.203.13.249,0
70204569f0b0d0e1,"""

 Zakir Naik again 

Please see what has transpired on Zakir Naik. Agnistus has continued to reinsert the poorly sourced contentious material.. After being warned about violating 3RR, a new account is created and reverts for him. This is likely linked to the comment he left on my talk page. I think this is becoming unduly disruptive now. I have requested a checkuser to verify whether the case is sock or meatpuppetry.  """,0
89a6d696b82fe871,Who gives a shit about those snot nosed kids.  It is about damn time that Scorsese won a damn award.,1
ac4332476b959064,Because my POV isn't the leftwing POV that WP espouses.,0
e43c34813c59a9c0,"Your source has an additional problem. It can not prove the claim to be untrue. It brings no arguments, apart from saying that this looks to him like a modernisation. I find this very unscientifical.",0
a5f0aa9d09db5722,"WP:ANI? 

It is common courtesy to notify someone when they are being talked about on WP:ANI.  Thank you.  —",0
b2cab901795fb4e4,"Note to whom it may concern - this IP belongs to one of NTL's cache servers in Manchester, a block would affect many NTL customers",0
0d135c3babdfc79a,"Dubstar singer's accent 

I've just replied to your question about Sarah Blackwood from Dubstar's accent at Talk:Dubstar. Don't know if you're watching the page, since you asked the question last November, so thought I'd let you know. 62.31.190.206",0
bca96fccd6dab155,"Tabib! I am about to start another editing war. Are you ready? 
You have won an arbitration case. Please accept my congratulation! Now I am about to start a new war with you, as your point of view has not been changed. Yor are very nationalistic writer, and my goal is to make you think a bit more, before you do your reverts. Understand?",0
b1b451d6ef28c9e7,"Holderca, with regards to the Dennis comment, I think a lot of people in Navarre Beach and St. Marks would strongly disagree with you on that. An estimated $5 billion in damage in Florida alone is far from minimal damage in my book.",0
8e1f262b05fac83e,"""
There's a lot to learn when you first start editing Wikipedia, and it can be overwhelming to try to learn it all at once. It may be good to look at some high quality artistic biographies on Wikipedia, such as Bronwyn Bancroft or Dave Stamper to see how those articles do things. 
I've cleaned up your draft a lot. If you click """"View history"""" on the page, you can see the various changes that I made. For instance, with this edit I added several wikilinks. With this edit, I created an introductory sentence, so the reader can know instantly who she is and why she is important.
This next edit is very important: in it I changed the references to use  tags, so that individual statements are sourced. Notice how the first time I cite a source, I use the format url.com. When I later want to use the same reference, I only use the format . If you add more statements from these or other sources, you can reference them in the same way.
I made several other changes, which you can view in the history. I'm sure you'll want to add more information from these two references, and maybe from other references as well. But it should only need another sentence or two before you move it into article-space, at Anneliese von Oettingen. I can help with that too, if you like. All the best, –  (talk) 
P.S. You can just reply here, rather than my talk page, since I'll be watching this page.""",0
c08d9c87876b53df,"""
OK, just wanted to make sure.  My mistake on that one.  If you feel necessary, you are welcome to close it, as I with a few editors switching sides (switching to Keep) it is a sure close.  Thanks again for your help ) -  • Talk • """,0
f4040d690a007549,"""

Massive copyvios
Hey MRG, could you provide some insights here. Also, if you could look into his image upload log, please help to tag or delete those dubious self-PD images. For that, I would give you a thousand kisses.  Thanks bunch.  ♠♣♥♦™№1185©♪♫® """,0
c40d62f250bd5ae5,"Why do you feel that you need to step into my edits? 

Why do you feel that you need to step into my edits?",0
4a7d87d2ca692851,"Place of Birth 

Where are people finding that he was born in Madison? The Blue Book says that he was born in Washington D.C.",0
0adc24a975814f3a,"Sure, I'd be flattered if you used it!  I don't know if you found this page, but this is the Wikimedia category for triple deckers in Massachusetts -  Triple-decker houses in Massachusetts. There are several of us photographers who've been very busy in Massachusetts.",0
2895ee20dd9ffb51,"""

 Original author and valid reference 

Hi. I responsible for the making of the pictures, (see pictures 1,2,3 and 4), and I also freely gave them away to WIkipedia commons.

The question is if it’s ok to use your own scientific work in Wikipeida.
The answer is Yes!
For example, It will be impossible to incorporate the pictures, (see pictures 1,2,3 and 4), in Wikipedia if you can’t give away your own pictures and in the same time include your own work as a reference to the same pictures.
And honestly, do anybody really think any researcher can write an scientific article which isn’t based on his or her own knowledge including the research?

According to Wikipedia rules, if someone want to improve the articles and for some reason doesn’t want my work as a reference, they must prove it wrong by discussions on the talk page.
If the reference is found to be wrong. Then all the information, pictures and theories which I have contributed to in the Wikipedia articles galling, wear and Stress(mechanics) must be deleted. Because my contributions are closely linkt to my research.

Consensus means that every body must agree and I don’t think Wikipedia have redefined the word """"consensus"""", even if they try to redefine the word “consensus” it doesn’t matter because the question is whether the people who are continuously deleting my reference are making a terribly wrong and stupid act? Or if my work, pictures, theories, references, text and other contributions to Wikipedia are wrong.

Clearly vast amounts of my contributions are still present in Wikipedia articles such as pictures, text and theories. Everything I have put in are still there except the one reference to all the pictures, theories and text, see below!! 

 Wallin H. 2008, 129 p: An investigation of friction graphs ranking ability regarding the galling phenomenon in dry SOFS contact  (Adhesive material transfer and friction), A free pdf document available here or www.diva-portal.org found here or at www.uppsok.libris.kb.se here use search words:""""galling & Harald Wallin"""" or the direct libris link here

I will reinstate my reference in the galling article and I may do so by the Wikipedia’s original means of existence and also formal rules of engagement

  """,0
a608f045a917c40e,"""

 What are GTCC Stories? 

""""Lucy also appeared in GTCC Stories In S3EP11, Making Her More Annoying Than The Original Versions.""""  """,0
870e5248114300d9,I'm not sure that he's even a homosexual. (talk),0
be803808d7b52d5a,"(ec with Marskell) Ottava, You seem to be very upset about this, and I am really clueless as to why (and why you hold this position about NPOV and consensus). Using your reasoning, we should never be able to oppose on comprehensiveness issues either, because if a consensus of the regular editors of the page says that the article is comprehensive, then it must be. FAC's entire purpose is to try to get a larger perspective on whether the article meets the appropriate policies or guidelines (in other words, consensus can change). I do think that the RCC page suffers sometimes because most of its editors have a very strong POV. That is understandable; people usually work on topics they are passionate about (either for or against). I fully acknowledge (and praise) that they are trying to make the article as NPOV as possible, but when you hold a strong POV sometimes it is hard to recognize where neutral actually is. That is why processes like FAC, GAN, and PR are essential, because then you can get (hopefully) the opinions of people who don't hold a strong POV on the topic. I would encourage you to post at WT:FAC to see what the consensus is for how to review an article - are NPOV and comprehensiveness concerns off-limits?  Or perhaps it would be useful to post at WT:NPOV to see whether there is consensus for your view that NPOV is decided solely by consensus.  Please let me know if you initiate a discussion, as I would like to participate.",0
a60019e6641b9948,"""

 The POV statements in question are your edits like  which state """"The army regularly shot Tamils seeking to move across border areas"""" which is completely unsubstantiated and violates wikipedia's WP:BLP amongst others. Wikipedia is a encyclopaedia and has to maintain quality standards regarding quality sourcing, if you want you can say anything glamorising M.I.A. on your own website, but not on wikipedia wikthout proper sourcing. A lot of M.I.A's article contains unsourced information which are not verifiable and as such will be removed if no citations are provided, the article needs a cleanup to be more encyclopaedic from its current. All i am interested in is that wikipedia to be a good encyclopaedia and not a place where people can use to defame my country or act as a personal website for self promotion. She may have been affected by the war in Sri lanka but without cites from proper authoritative sites (rather than her own promoter) they are meningless. """,0
0d8a5c8eae046349,"""

Another user ( talk """,0
6c9c2c04bdbf783f,"""
Welcome!

Hello, and welcome to Wikipedia. Thank you for your contributions.

Currently, you are editing without a username. You can continue to do so, as you are not required to log in to Wikipedia to read and edit articles; however, logging in will result in a username being shown instead of your IP address (yours is 81.98.244.184). Logging in does not require any personal details, and there are many other benefits for logging in.

When you edit pages:

 Please respect others' copyrights; do not copy and paste the contents from webpages directly.
 Please use a neutral point of view when editing articles; this is possibly the most important Wikipedia policy.
 If you are testing, please use the Sandbox to do so. 
 Do not add unreasonable contents into any articles, such as copyrighted text, advertisement messages, and text that is not related to an article's subject. Adding such content or editing articles maliciously is considered vandalism.

The Wikipedia Tutorial is a good place to start learning about Wikipedia. For now, if you are stuck, you can click the edit this page tab above, type {{helpme}} in the edit box, and then click Save Page; an experienced Wikipedian will be around shortly to answer any questions you may have. Also feel free to ask a question on . I will answer your questions as far as I can! Thank you again for contributing to Wikipedia.  

  """,0
ac805efd699a64ba,"REDIRECT Talk:Saue, Saku Parish",0
0a91d7819895be5a,"sleep and wikipedians 

anybody out here who cant sleep? I have been up all night on wiktionary adn its now0727local time. strange",0
1600fa103b17a2c0,"Alsee

I have clearly stated my historical relevant and mathematical critical reason for stating that Cantor was and is Russian - the impact that had on his career and life cannot be understated in respect to the German school that was so overly critical of his work - failure to acknowledge that by claiming he was German completely misses this subtle but highly significant point - it was PIVOTAL in his life - you rely on Encyclopedia Britannica? - a pop-knowledge source? - I am a degreed Historian who also happens to be a degreed Mathematician - it is not about claiming Cantor for Russia - he was Russian there is nothing to claim - and yes - you are where you are born - regardless of passports - Cantor was Russian through and through whether in Germany or anywhere else - it behooves you to leave the correction as I made it because it is factually correct - had Cantor been born German his work and life would have turned out far differently - period",0
517a1c3d3acd3090,"""

O Sorry Sorry. Actually I saw a Wikibreak and though you won't be available to comment. I will be listing concerns on Talk:Goan Catholics. Thanks, TC """,0
0e946bb5b5d1c7de,"AfD nomination of Springfield's state
An article that you have been involved in editing, Springfield's state, has been listed for deletion.  If you are interested in the deletion discussion, please participate by adding your comments at Wikipedia:Articles for deletion/Springfield's state.  Thank you. Do you want to opt out of receiving this notice?",0
7178f006f7df6c36,"""

 Robert Conrad 

Frank, I've reversed your deletion in the Robert Conrad entry for his friendship with mafia hitman/murderer Tony Spilotro.  You deleted because it was """"uncited"""".  All you had to do was go to Google and Google """" 'Robert Conrad' 'Spilotro' """" and it is the very first entry - in an interview he gave.  It's quite well known.  You didn't even bother to do even a minimum of research.  I notice this a lot in Wikipedia - people deleting things they know nothing about, on subjects they know nothing about, and not bothering to do any research.  For the record, I don't delete or even modify anything if I do not know the subject matter quite well.  I don't know why you edited this out - you obviously know very little about Robert Conrad.  Anyway, I've put it back in, with the very first link I found, which was the very first entry that comes up on Google when you put in both their names.  Duh.""",0
e81bc47af8db4f22,"I'm sorry if that last message seemed a little abrupt.  I'm not having a go at you, I'm just cross that you reverted the edits when I'm not sure if you had the right to do so.",0
21d25452cfca3e3c,"None 

Ok um . . . Well . . . Ok, here's the thing. if your telling me that I'm a bad writer, then i understand, i could have written that better, after all, I'm an athuor-to-be, and I can't spell, but if your telling me I'm wrong than **** you! I live in Arkansas, qand I've gone to the magnet schools here so you a a lowly piece of ****ing **** if you think that I'm wrong!
      Understood?",1
f92ee22605469bb7,", and it's mean as shit",1
542374e36e52e0d0,"Quantum of Solace
Perhaps its too early to make a judgement but the early pre-reviews of the film are quite awful. When I found out that Jack White was doing the theme tune alarm bells began ringing. The Bolvivian location and plot in, especially in relation to the title seems too far fetched even by Bond standards although the plot in a way seems quite SPECTRE esque, looks like it is full of action scenes though. The baddy doesn't exactly look the most menacing either does he? Bring back myself I say!. Also I prefer my films well over 2 hours, this film is the shortest of the films so far. Mmm, I guess I'll have to wait a week to find out. What do you think?",0
2e69e2fd35d50f7b,"I don't understand your point. Is it that there are other publications on the planet Earth that do not have a neutral POV, so therefore Wikipedia should not have a neutral POV when the subject is Martin Luther? That appears to be what you are saying.",0
d183519b52a5f83a,"Oh dear, he's at it again! 

I saw your post on the deletion of Monique deMoan.  Well, you may be interested to know that",0
6aa9d1f463767be3,"I have done a number of edits, removing elements from the section on Diabetes Awareness programs, trying to neutralize it more.",0
